source,id,name,date,latitude,longitude,altitude_m,mass_g,diameter_m,velocity_km_s,miss_distance_km,recclass,orbital_inclination_deg,eccentricity,epoch,x,y,z,vx,vy,vz,energy,impact_e
neo,2141018,141018 (2001 WC47),1926-04-27,N/A,N/A,N/A,N/A,669.179,6.2218249219,25153457.788455896,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141052,141052 (2001 XR1),1902-01-27,N/A,N/A,N/A,N/A,1385.296,20.1773021521,15262011.214240067,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141053,141053 (2001 XT1),1911-01-12,N/A,N/A,N/A,N/A,727.014,11.9861081588,10847891.146354806,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141056,141056 (2001 XV4),1914-06-13,N/A,N/A,N/A,N/A,1477.551,22.4492731009,49979173.346961587,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141078,141078 (2001 XQ30),1908-03-23,N/A,N/A,N/A,N/A,793.492,8.5370862606,29443193.031833513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141079,141079 (2001 XS30),N/A,N/A,N/A,N/A,N/A,1206.542,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141354,141354 (2002 AJ29),1915-04-06,N/A,N/A,N/A,N/A,1450.583,8.4342876832,20152933.383255652,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141424,141424 (2002 CD),1903-12-29,N/A,N/A,N/A,N/A,318.818,19.2372170937,68345285.117208263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141432,141432 (2002 CQ11),1905-01-12,N/A,N/A,N/A,N/A,418.353,10.0845533751,15479412.882678015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141447,141447 (2002 CW59),1926-11-12,N/A,N/A,N/A,N/A,1590.533,7.0935675447,221707839.505629546,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141484,141484 (2002 DB4),1901-12-21,N/A,N/A,N/A,N/A,2341.761,16.4387564728,29271133.310929179,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141495,141495 (2002 EZ11),1902-02-05,N/A,N/A,N/A,N/A,874.063,33.714802229,2599313.660048569,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141498,141498 (2002 EZ16),1910-11-30,N/A,N/A,N/A,N/A,858.109,22.5601860235,28289731.670213203,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141525,141525 (2002 FV5),1900-05-03,N/A,N/A,N/A,N/A,1046.026,21.877077822,43560568.964306039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141526,141526 (2002 FA6),1900-04-13,N/A,N/A,N/A,N/A,392.232,19.1623232547,68608214.698292022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141527,141527 (2002 FG7),1907-03-05,N/A,N/A,N/A,N/A,700.717,15.3521843421,21961994.45497542,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141531,141531 (2002 GB),1913-03-31,N/A,N/A,N/A,N/A,636.125,28.5254664572,72113347.141298193,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141593,141593 (2002 HK12),1914-09-17,N/A,N/A,N/A,N/A,932.272,12.7198346959,13614646.770176123,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141614,141614 (2002 JV15),1901-03-14,N/A,N/A,N/A,N/A,536.467,8.1447870997,18617201.412949498,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141670,141670 (2002 JS100),1908-12-10,N/A,N/A,N/A,N/A,1834.605,2.8794092254,277225688.413183398,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141761,141761 (2002 MC),1903-08-15,N/A,N/A,N/A,N/A,1398.114,10.1520883326,43379582.125147538,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141765,141765 (2002 MP3),1909-05-25,N/A,N/A,N/A,N/A,2374.338,17.0320400807,10859822.219758147,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141851,141851 (2002 PM6),1906-08-05,N/A,N/A,N/A,N/A,1179.078,33.1376922609,12653988.878747105,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2141874,141874 (2002 PO34),1946-05-03,N/A,N/A,N/A,N/A,1168.268,8.9467804902,14343895.890282714,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2142040,142040 (2002 QE15),1931-11-08,N/A,N/A,N/A,N/A,2418.481,16.2194963845,20094546.262101446,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2142348,142348 (2002 RX211),1919-12-11,N/A,N/A,N/A,N/A,927.989,10.0888534839,41071309.729923778,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2142464,142464 (2002 TC9),1910-04-06,N/A,N/A,N/A,N/A,923.725,8.6733530301,12968686.982261808,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2142555,142555 (2002 TB58),1938-12-15,N/A,N/A,N/A,N/A,2267.476,12.9788873131,61828990.079168936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2142561,142561 (2002 TX68),1908-09-16,N/A,N/A,N/A,N/A,985.241,9.388967514,9346850.607946125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2142563,142563 (2002 TR69),1905-03-07,N/A,N/A,N/A,N/A,1554.328,11.5916297232,21070785.250404148,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2142781,142781 (2002 UM11),N/A,N/A,N/A,N/A,N/A,2544.149,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2143381,143381 (2003 BC21),1900-03-27,N/A,N/A,N/A,N/A,2463.444,2.1860303431,252658090.739951212,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2143404,143404 (2003 BD44),1901-09-11,N/A,N/A,N/A,N/A,1752.034,21.5263547141,29406160.138954161,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2143409,143409 (2003 BQ46),N/A,N/A,N/A,N/A,N/A,1136.430,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2143487,143487 (2003 CR20),1904-03-12,N/A,N/A,N/A,N/A,700.717,23.730147597,7343327.459490588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2143527,143527 (2003 EN16),2016-01-09,N/A,N/A,N/A,N/A,804.531,10.7972193616,14342743.418211808,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2143624,143624 (2003 HM16),1948-03-29,N/A,N/A,N/A,N/A,2815.416,25.4755640138,16333346.92061947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2143637,143637 (2003 LP6),1918-03-10,N/A,N/A,N/A,N/A,2077.508,47.9023670834,14856453.797195774,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2143643,143643 (2003 NP7),N/A,N/A,N/A,N/A,N/A,936.575,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2143649,143649 (2003 QQ47),1900-09-27,N/A,N/A,N/A,N/A,1430.680,29.5346894951,28377148.332839844,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2143651,143651 (2003 QO104),1912-06-10,N/A,N/A,N/A,N/A,2603.410,10.7483079253,15386839.072839716,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2143678,143678 (2003 SA224),1917-03-09,N/A,N/A,N/A,N/A,2267.476,8.1634929904,22950550.49414585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2143947,143947 (2003 YQ117),1974-07-10,N/A,N/A,N/A,N/A,3643.700,19.5156181358,17304824.777191978,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2143992,143992 (2004 AF),1909-08-03,N/A,N/A,N/A,N/A,2520.825,21.5559118283,20489938.488919452,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2144332,144332 (2004 DV24),1906-09-17,N/A,N/A,N/A,N/A,2049.003,29.9329913835,14955246.061374659,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2144411,144411 (2004 EW9),1927-09-03,N/A,N/A,N/A,N/A,2116.131,12.6447144231,18686052.052402345,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2144861,144861 (2004 LA12),1901-03-22,N/A,N/A,N/A,N/A,3711.441,31.7607840837,13628365.627884686,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2144898,144898 (2004 VD17),1904-11-01,N/A,N/A,N/A,N/A,717.039,15.5708591385,13198405.252773874,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2144900,144900 (2004 VG64),1905-10-26,N/A,N/A,N/A,N/A,945.241,31.4243356904,28578473.900012065,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2144901,144901 (2004 WG1),1903-04-15,N/A,N/A,N/A,N/A,1329.054,16.8515370276,12148651.163431725,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2144922,144922 (2005 CK38),1921-05-06,N/A,N/A,N/A,N/A,1457.279,5.0845115188,48693331.423958299,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2145656,145656 (4788 P-L),1906-08-23,N/A,N/A,N/A,N/A,2215.862,3.4935038734,201651993.554266472,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152558,152558 (1990 SA),1902-03-03,N/A,N/A,N/A,N/A,1826.176,19.4763732897,11974199.866259062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152560,152560 (1991 BN),1905-08-03,N/A,N/A,N/A,N/A,613.116,7.6516205757,16474662.050230541,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152561,152561 (1991 RB),1905-12-04,N/A,N/A,N/A,N/A,650.942,12.6495292218,54939353.615148538,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152563,152563 (1992 BF),1900-12-02,N/A,N/A,N/A,N/A,491.522,22.8036774311,71870960.369642408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152564,152564 (1992 HF),1900-10-04,N/A,N/A,N/A,N/A,509.968,17.3223479849,54977593.807718151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152575,152575 (1994 GY),1916-12-03,N/A,N/A,N/A,N/A,1650.223,4.6642994779,161209341.691084715,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152637,152637 (1997 NC1),1902-01-10,N/A,N/A,N/A,N/A,1146.945,10.5044193676,9024539.902660945,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152664,152664 (1998 FW4),1909-06-10,N/A,N/A,N/A,N/A,498.359,15.0949302948,11759924.853143262,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152667,152667 (1998 FR11),1931-02-17,N/A,N/A,N/A,N/A,2226.089,9.7138809688,211449356.666698684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152671,152671 (1998 HL3),1901-05-18,N/A,N/A,N/A,N/A,385.073,22.6694126777,58127161.19556025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152679,152679 (1998 KU2),1907-08-15,N/A,N/A,N/A,N/A,2116.131,7.899064074,11870801.408863942,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152680,152680 (1998 KJ9),1900-06-14,N/A,N/A,N/A,N/A,543.930,17.9239096164,19962759.09562961,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152685,152685 (1998 MZ),1907-07-30,N/A,N/A,N/A,N/A,585.521,16.7466880719,2339871.010837279,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152742,152742 (1998 XE12),1900-11-22,N/A,N/A,N/A,N/A,650.942,26.379523543,26529545.509164117,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152754,152754 (1999 GS6),1900-02-09,N/A,N/A,N/A,N/A,615.946,10.566623338,12922089.908598894,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152756,152756 (1999 JV3),1901-10-26,N/A,N/A,N/A,N/A,687.927,11.7008185974,15867612.653343439,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152770,152770 (1999 RR28),1904-10-15,N/A,N/A,N/A,N/A,894.422,16.5524183138,11573531.322566156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152787,152787 (1999 TB10),1911-03-18,N/A,N/A,N/A,N/A,808.244,10.9269446341,25851149.806357893,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152828,152828 (1999 VT25),1908-10-24,N/A,N/A,N/A,N/A,239.631,20.0628460843,16281879.329263818,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152889,152889 (2000 CF59),1930-02-05,N/A,N/A,N/A,N/A,2125.899,33.146467205,16409161.655076344,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152895,152895 (2000 CQ101),1905-04-02,N/A,N/A,N/A,N/A,998.947,2.3750523959,270955994.94710881,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152931,152931 (2000 EA107),1901-01-18,N/A,N/A,N/A,N/A,2363.429,21.3089218116,8448480.61709135,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152941,152941 (2000 FM10),1921-09-12,N/A,N/A,N/A,N/A,1292.834,21.7359412584,14328782.73554639,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152942,152942 (2000 FN10),1919-04-10,N/A,N/A,N/A,N/A,1929.935,15.9303558147,28368938.566291901,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152952,152952 (2000 GC2),2163-08-19,N/A,N/A,N/A,N/A,1316.869,24.4342075083,14763487.771661909,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152964,152964 (2000 GP82),1924-02-02,N/A,N/A,N/A,N/A,1184.521,11.6857111193,13685092.048124235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2152978,152978 (2000 GJ147),1901-05-23,N/A,N/A,N/A,N/A,521.846,13.7742849677,16042903.25440595,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153002,153002 (2000 JG5),1907-02-25,N/A,N/A,N/A,N/A,949.604,38.963301092,21458203.342279248,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153195,153195 (2000 WB1),1901-04-11,N/A,N/A,N/A,N/A,1353.763,28.2445847604,17730403.909403674,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153201,153201 (2000 WO107),1900-11-09,N/A,N/A,N/A,N/A,593.667,37.7891512682,11611598.594957836,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153219,153219 (2000 YM29),N/A,N/A,N/A,N/A,N/A,842.447,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153220,153220 (2000 YN29),1904-09-15,N/A,N/A,N/A,N/A,1404.568,5.5525554704,110127375.12284119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153243,153243 (2001 AU47),1903-01-05,N/A,N/A,N/A,N/A,1360.012,29.0565500326,16586224.422426449,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153249,153249 (2001 BW15),1918-08-20,N/A,N/A,N/A,N/A,3323.094,25.8539273729,7416351.699998991,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153267,153267 (2001 CB32),1910-07-13,N/A,N/A,N/A,N/A,1184.521,11.8452547213,9766044.184996445,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153271,153271 (2001 CL42),2005-04-22,N/A,N/A,N/A,N/A,1417.564,14.6769316491,29825401.033810762,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153306,153306 (2001 JL1),N/A,N/A,N/A,N/A,N/A,1877.339,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153311,153311 (2001 MG1),1901-09-30,N/A,N/A,N/A,N/A,1424.107,18.572710167,64895152.331107592,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153315,153315 (2001 NH6),1900-02-04,N/A,N/A,N/A,N/A,529.106,29.8587558771,51782276.369353078,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153349,153349 (2001 PJ9),1904-10-05,N/A,N/A,N/A,N/A,800.834,13.8548267426,15706611.850260346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153415,153415 (2001 QP153),1900-04-04,N/A,N/A,N/A,N/A,1704.287,32.0436152306,13040102.207919639,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153460,153460 (2001 RN),1902-03-27,N/A,N/A,N/A,N/A,491.522,14.840814904,46502115.023671309,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153591,153591 (2001 SN263),1913-01-31,N/A,N/A,N/A,N/A,1627.581,6.8442106824,10634544.477781078,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153792,153792 (2001 VH75),1915-02-11,N/A,N/A,N/A,N/A,1003.558,5.9689103886,243088329.656642472,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153814,153814 (2001 WN5),1916-10-02,N/A,N/A,N/A,N/A,949.604,11.1382174551,7625252.933227586,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153842,153842 (2001 XT30),1921-08-22,N/A,N/A,N/A,N/A,1965.815,3.6707612296,182987694.243904874,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153951,153951 (2002 AC3),N/A,N/A,N/A,N/A,N/A,764.791,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153953,153953 (2002 AD9),1912-03-02,N/A,N/A,N/A,N/A,1868.713,33.0266984718,7938790.546225551,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153957,153957 (2002 AB29),1937-09-20,N/A,N/A,N/A,N/A,1206.542,33.8125611418,16258357.113697137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2153958,153958 (2002 AM31),1903-07-19,N/A,N/A,N/A,N/A,919.481,10.148197942,7259089.646882938,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154007,154007 (2002 BY),1904-04-06,N/A,N/A,N/A,N/A,1022.216,1.4522818731,61396950.772378308,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154019,154019 (2002 CZ9),1912-02-11,N/A,N/A,N/A,N/A,165.784,18.5846741306,43782856.424379252,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154020,154020 (2002 CA10),1909-11-10,N/A,N/A,N/A,N/A,642.011,14.4293629389,13902549.98032109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154029,154029 (2002 CY46),1958-09-02,N/A,N/A,N/A,N/A,2135.712,23.9889574838,25300608.207383122,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154035,154035 (2002 CV59),1910-11-04,N/A,N/A,N/A,N/A,1437.284,37.2353957842,73879714.072984412,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154144,154144 (2002 FA5),2052-08-23,N/A,N/A,N/A,N/A,1353.763,12.5351395428,7784804.267588462,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154229,154229 (2002 JN97),1903-12-06,N/A,N/A,N/A,N/A,2049.003,24.3769758012,12894292.470143566,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154244,154244 (2002 KL6),1919-12-13,N/A,N/A,N/A,N/A,1316.869,2.2665825703,261873781.415374837,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154268,154268 (2002 RM129),1900-12-19,N/A,N/A,N/A,N/A,1050.855,13.0150019523,29690451.383326913,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154269,154269 (2002 SM),1907-04-29,N/A,N/A,N/A,N/A,1136.430,10.3564632121,23119579.302364836,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154275,154275 (2002 SR41),1905-11-24,N/A,N/A,N/A,N/A,405.082,10.6026695375,38771477.467007974,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154276,154276 (2002 SY50),1909-08-08,N/A,N/A,N/A,N/A,1292.834,21.4591108678,1949842.017256643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154278,154278 (2002 TB9),1942-10-26,N/A,N/A,N/A,N/A,2165.422,24.8366140135,16018004.155003576,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154300,154300 (2002 UO),1901-08-04,N/A,N/A,N/A,N/A,574.834,14.0961316494,50885594.141667643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154302,154302 (2002 UQ3),1906-05-02,N/A,N/A,N/A,N/A,1246.071,21.8161837939,8901593.431753777,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154330,154330 (2002 VX94),1908-05-01,N/A,N/A,N/A,N/A,994.358,8.3889359198,19674855.421731246,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154347,154347 (2002 XK4),1947-05-08,N/A,N/A,N/A,N/A,2603.410,20.2378899194,20700610.901089699,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154453,154453 (2003 CJ11),1935-07-01,N/A,N/A,N/A,N/A,3660.519,11.3361866002,262020881.330061151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154555,154555 (2003 HA),1903-03-07,N/A,N/A,N/A,N/A,1965.815,24.6479444226,19195308.304404931,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154589,154589 (2003 MX2),2049-03-08,N/A,N/A,N/A,N/A,2039.589,7.1471789043,4087473.402976214,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154590,154590 (2003 MA3),1902-08-04,N/A,N/A,N/A,N/A,196.581,9.2490436484,3873416.62323317,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154631,154631 (2003 WO25),1901-05-21,N/A,N/A,N/A,N/A,980.715,16.6705219722,40026773.015895749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154652,154652 (2004 EP20),1905-05-14,N/A,N/A,N/A,N/A,707.201,17.9261663268,45692244.85882091,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154656,154656 (2004 FE3),1908-02-19,N/A,N/A,N/A,N/A,2267.476,6.6275060874,270242629.470608191,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154658,154658 (2004 FA18),1903-05-10,N/A,N/A,N/A,N/A,561.749,13.0362088481,35893281.243656929,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
neo,2154715,154715 (2004 LB6),1901-08-21,N/A,N/A,N/A,N/A,846.336,9.7705841616,17859143.871982119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
